id,name,tr,state,prov,cat,badge,unesco,lat,lon,ap,apn,fd,apkm,apmin,season,entry,wikiurl
cambasi-yaylasi,Çambaşı Plateau,Çambaşı Yaylası,Black Sea,Ordu,mountain,gem,False,40.85972,37.89,OGU,Ordu–Giresun (OGU),≈5h20,25,25,"Jan–Mar for snow, Jun–Sep for the pasture; April and November are mud and closed lifts",Free to enter; ski lift pass ≈₺400 (€8.50) a day,https://en.wikipedia.org/wiki/Kabad%C3%BCz
kulakkaya-yaylasi,Kulakkaya Plateau,Kulakkaya Yaylası,Black Sea,Giresun,mountain,gem,False,40.93333,38.23333,OGU,Ordu–Giresun (OGU),≈5h20,15,15,Jun–Sep for the meadow; some winter weekends work for snow when the road is cleared,Free,https://en.wikipedia.org/wiki/Bulancak
sebinkarahisar-castle,Şebinkarahisar Castle,Şebinkarahisar Kalesi,Black Sea,Giresun,heritage,gem,False,40.28861,38.42333,OGU,Ordu–Giresun (OGU),≈5h20,105,100,May–Oct; the plateau is cold and often snowy Dec–Mar,Free,https://en.wikipedia.org/wiki/%C5%9Eebinkarahisar
giresun-island,Giresun Island,Giresun Adası,Black Sea,Giresun,coast,icon,False,40.92889,38.43611,OGU,Ordu–Giresun (OGU),≈5h20,40,40,"May–Sep for boats; nothing runs in a swell, which means most of Nov–Mar",Free to land; boat hire from Giresun harbour ≈₺500–800 (€11–17) per boat,https://en.wikipedia.org/wiki/Giresun_Island
kumbet-yaylasi,Kümbet Plateau,Kümbet Yaylası,Black Sea,Giresun,mountain,gem,False,40.73904,38.44913,OGU,Ordu–Giresun (OGU),≈5h20,50,50,Jun–Sep; road usually snowbound Dec–Apr,Free,https://en.wikipedia.org/wiki/Dereli%2C_Giresun
bektas-yaylasi,Bektaş Plateau,Bektaş Yaylası,Black Sea,Giresun,mountain,gem,False,40.73904,38.44913,OGU,Ordu–Giresun (OGU),≈5h20,50,50,Late Jun–mid Sep; snow lingers into June and returns in October,Free,https://en.wikipedia.org/wiki/Giresun_Mountains
mavi-gol-giresun,Mavi Göl,Mavi Göl,Black Sea,Giresun,water,gem,False,40.57972,38.59444,OGU,Ordu–Giresun (OGU),≈5h20,80,75,May–Oct; heavy spring rain turns the water brown and muddy,Free,https://en.wikipedia.org/wiki/Giresun_Province
tirebolu,Tirebolu,Tirebolu,Black Sea,Giresun,village,gem,False,41.00556,38.81667,OGU,Ordu–Giresun (OGU),≈5h20,80,75,Jun–Sep for the sea; the town is pleasant year-round but wet,Free,https://en.wikipedia.org/wiki/Tirebolu
tomara-waterfall,Tomara Waterfall,Tomara Şelalesi,Black Sea,Gümüşhane,water,gem,False,40.18944,39.12667,ERC,Erzincan (ERC),≈5h40,80,75,May–Oct; the plateau around is snow-covered and bleak Dec–Mar,Free; small parking charge,https://en.wikipedia.org/wiki/%C5%9Eiran
limni-lake,Limni Lake,Limni Gölü Tabiat Parkı,Black Sea,Gümüşhane,water,gem,False,40.55722,39.29194,TZX,Trabzon (TZX),≈5h20,85,80,"May–Oct; snow Dec–Mar, when the road is often unploughed",≈₺60 (€1.30) per vehicle at the nature park gate,https://en.wikipedia.org/wiki/Torul
karaca-cave-gumushane,Karaca Cave,Karaca Mağarası,Black Sea,Gümüşhane,water,icon,False,40.54417,39.40278,TZX,Trabzon (TZX),≈5h20,80,75,Year-round; the access road above Torul can be icy Dec–Mar,≈₺120 (€2.60) at the entrance,https://en.wikipedia.org/wiki/Karaca_Cave
santa-ruins,Santa Ruins,Santa Harabeleri,Black Sea,Gümüşhane,ruins,gem,False,40.38806,39.41861,TZX,Trabzon (TZX),≈5h20,95,90,Jun–Sep; the track is snowbound Nov–May and impassable in mud after rain,Free,https://en.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9Fhane_Province
cal-cave,Çal Cave,Çal Mağarası,Black Sea,Trabzon,water,gem,False,40.87417,39.42556,TZX,Trabzon (TZX),≈5h20,45,45,Year-round inside; the approach road is awkward in snow Dec–Mar,≈₺120 (€2.60) — cash at the kiosk,https://en.wikipedia.org/wiki/D%C3%BCzk%C3%B6y
krom-valley,Krom Valley,Krom Vadisi,Black Sea,Gümüşhane,heritage,gem,False,40.45972,39.47778,TZX,Trabzon (TZX),≈5h20,85,80,Jun–Sep; the valley road is impassable with snow Nov–May,Free,https://en.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9Fhane
vazelon-monastery,Vazelon Monastery,Vazelon Manastırı,Black Sea,Trabzon,heritage,gem,False,40.76,39.53,TZX,Trabzon (TZX),≈5h20,45,45,May–Oct; the forest track is impassable after heavy rain and in snow,"Free — unstaffed ruin, no barrier",https://en.wikipedia.org/wiki/Vazelon_Monastery
akcaabat,Akçaabat,Akçaabat,Black Sea,Trabzon,city,icon,False,41.01667,39.55,TZX,Trabzon (TZX),≈5h20,25,25,"Year-round; May–Oct for the terraces, though it rains in every month",Free,https://en.wikipedia.org/wiki/Ak%C3%A7aabat
zigana-pass,Zigana Pass,Zigana Geçidi,Black Sea,Trabzon,drive,icon,False,40.81204,39.61272,TZX,Trabzon (TZX),≈5h20,35,35,Jun–Oct for the old pass road; snow closes it frequently Nov–Apr while the tunnel stays open,Free,https://en.wikipedia.org/wiki/Zigana
sumela-monastery,Sümela Monastery,Sümela Manastırı,Black Sea,Trabzon,heritage,icon,False,40.69,39.65833,TZX,Trabzon (TZX),≈5h20,45,45,May–Oct; sections close after rockfall and the valley road can shut in winter,≈₺700 (€15) for foreigners · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Sumela_Monastery
hagia-sophia-trabzon,Hagia Sophia of Trabzon,"Ayasofya Camii, Trabzon",Black Sea,Trabzon,heritage,icon,False,41.00333,39.69611,TZX,Trabzon (TZX),≈5h20,10,10,Year-round; closed to visitors during the five daily prayers,Free — it functions as a mosque; dress modestly and remove shoes,"https://en.wikipedia.org/wiki/Hagia_Sophia,_Trabzon"
ataturk-kosku-trabzon,"Atatürk Mansion, Trabzon",Atatürk Köşkü,Black Sea,Trabzon,heritage,icon,False,41.005,39.7225,TZX,Trabzon (TZX),≈5h20,5,5,Year-round; the garden is best May–Jun when the magnolias are out,"≈₺60 (€1.30) — municipal museum, not covered by the Museum Pass",https://en.wikipedia.org/wiki/Trabzon
hidirnebi-yaylasi,Hıdırnebi Plateau,Hıdırnebi Yaylası,Black Sea,Trabzon,mountain,gem,False,40.78056,39.81222,TZX,Trabzon (TZX),≈5h20,30,30,Jun–Sep; road usually closed by snow Dec–Apr,Free,https://en.wikipedia.org/wiki/Trabzon_Province
kop-pass,Kop Pass,Kop Geçidi,Black Sea,Bayburt,drive,gem,False,40.23667,40.22361,ERC,Erzincan (ERC),≈5h40,110,105,Jun–Oct on the old road; snow and closures are routine Nov–May even with the tunnel open,Free,https://en.wikipedia.org/wiki/Bayburt_Province
bayburt-castle,Bayburt Castle,Bayburt Kalesi,Black Sea,Bayburt,heritage,icon,False,40.26342,40.22979,ERC,Erzincan (ERC),≈5h40,110,105,May–Oct; Bayburt is bitterly cold and often snowbound Dec–Mar,Free,https://en.wikipedia.org/wiki/Bayburt_Castle
sultan-murat-yaylasi,Sultan Murat Plateau,Sultanmurat Yaylası,Black Sea,Trabzon,mountain,gem,False,40.7475,40.24194,TZX,Trabzon (TZX),≈5h20,60,60,Late Jun–Sep; snow blocks the road roughly Nov–May,Free,https://en.wikipedia.org/wiki/%C3%87aykara
uzungol,Uzungöl,Uzungöl,Black Sea,Trabzon,water,icon,False,40.61917,40.295,TZX,Trabzon (TZX),≈5h20,80,75,May–Jun and Sep–Oct; July–Aug is peak Gulf season and fully booked,Free; ≈₺60 (€1.30) vehicle fee at the valley barrier,https://en.wikipedia.org/wiki/Uzung%C3%B6l
rize-ziraat-botanic-garden,Rize Ziraat Botanic Garden,Rize Ziraat Botanik Bahçesi,Black Sea,Rize,nature,gem,False,41.02472,40.52222,TZX,Trabzon (TZX),≈5h20,80,75,Apr–Jun for the camellias and rhododendrons; open and pleasant year-round,Free,https://en.wikipedia.org/wiki/Rize
baksi-museum,Baksı Museum,Baksı Müzesi,Black Sea,Bayburt,heritage,gem,False,40.38556,40.56639,ERZ,Erzurum (ERZ),≈5h40,90,85,May–Oct; the road up is difficult in snow and winter opening is limited,≈₺60 (€1.30) — check opening hours before travelling,https://en.wikipedia.org/wiki/Baks%C4%B1_Museum
anzer-yaylasi,Anzer Plateau,Anzer Yaylası,Black Sea,Rize,mountain,icon,False,40.71028,40.61528,TZX,Trabzon (TZX),≈5h20,100,95,"Jul–Sep, and the flowering peak is late July; the road is closed by snow Nov–Jun",Free,https://en.wikipedia.org/wiki/%C4%B0kizdere
sal-yaylasi,Sal Plateau,Sal Yaylası,Black Sea,Rize,mountain,gem,False,40.93167,40.84778,TZX,Trabzon (TZX),≈5h20,115,110,Late Jun–Sep; deep snow Nov–May,Free,https://en.wikipedia.org/wiki/Rize_Province
firtina-valley,Fırtına Valley and its Arch Bridges,Fırtına Vadisi ve Kemer Köprüleri,Black Sea,Rize,water,icon,False,41.1892,40.9618,TZX,Trabzon (TZX),≈5h20,130,125,May–Oct; peak snowmelt in May makes the river spectacular and rafting serious,Free,https://en.wikipedia.org/wiki/F%C4%B1rt%C4%B1na_River
zilkale,Zilkale,Zil Kale,Black Sea,Rize,heritage,icon,False,40.95939,40.9632,TZX,Trabzon (TZX),≈5h20,130,125,"May–Oct; the valley road can be closed by landslip after heavy rain, and snow shuts it in winter",≈₺60 (€1.30) at the gate,https://en.wikipedia.org/wiki/Zilkale
gito-yaylasi,Gito Plateau,Gito Yaylası,Black Sea,Rize,mountain,gem,False,41.04722,41.00556,TZX,Trabzon (TZX),≈5h20,135,130,Jul–Sep; snow closes the track Nov–Jun,Free,https://en.wikipedia.org/wiki/%C3%87aml%C4%B1hem%C5%9Fin
camlihemsin,Çamlıhemşin,Çamlıhemşin,Black Sea,Rize,village,gem,False,41.04722,41.00556,TZX,Trabzon (TZX),≈5h20,135,130,May–Oct; the town stays open in winter but the roads above it do not,Free,https://en.wikipedia.org/wiki/%C3%87aml%C4%B1hem%C5%9Fin
cayeli-tea-terraces,The Tea Terraces of Çayeli,Çayeli Çay Bahçeleri,Black Sea,Rize,nature,gem,False,40.75,41.06667,ERZ,Erzurum (ERZ),≈5h40,115,110,May–Oct during the three picking rounds; the bushes are dull and bare-looking Dec–Mar,Free,https://en.wikipedia.org/wiki/%C3%87ayeli
ayder-yaylasi,Ayder Plateau,Ayder Yaylası,Black Sea,Rize,mountain,icon,False,40.95252,41.10205,TZX,Trabzon (TZX),≈5h20,145,140,"Jun–Sep; snowbound and mostly shut Dec–Apr, and it rains in every month","Free to enter; ≈₺75 (€1.60) vehicle fee at the barrier, thermal baths extra",https://en.wikipedia.org/wiki/Ayder
kackar-mountains-national-park,Kaçkar Mountains National Park,Kaçkar Dağları Milli Parkı,Black Sea,Rize,nature,icon,False,40.83333,41.15,ERZ,Erzurum (ERZ),≈5h40,125,120,Mid-Jul–mid Sep for the high passes; snow lies on them until July and returns in October,Free on foot; vehicle fees at some valley barriers,https://en.wikipedia.org/wiki/Ka%C3%A7kar_Mountains
pokut-yaylasi,Pokut Plateau,Pokut Yaylası,Black Sea,Rize,mountain,gem,False,40.83333,41.15,ERZ,Erzurum (ERZ),≈5h40,125,120,Late Jun–Sep; the track is snow-covered and impassable Nov–May,Free,https://en.wikipedia.org/wiki/Ka%C3%A7kar_Mountains
palovit-waterfall,Palovit Waterfall,Palovit Şelalesi,Black Sea,Rize,water,gem,False,40.83333,41.15,ERZ,Erzurum (ERZ),≈5h40,125,120,May–Jul at full snowmelt volume; low and disappointing by late September,Free,https://en.wikipedia.org/wiki/Ka%C3%A7kar_Mountains
barhal-church,Barhal Church,Barhal (Parhal) Kilisesi,Black Sea,Artvin,heritage,gem,False,40.97024,41.38364,ERZ,Erzurum (ERZ),≈5h40,150,145,May–Oct; the valley road above Yusufeli is difficult in snow Dec–Mar,Free — it is a working mosque; dress modestly,https://en.wikipedia.org/wiki/Parkhali
hopa,Hopa,Hopa,Black Sea,Artvin,city,gem,False,41.39028,41.41944,TZX,Trabzon (TZX),≈5h20,185,180,May–Sep; it rains hard in every month and October–December is relentless,Free,https://en.wikipedia.org/wiki/Hopa
dortkilise,Dörtkilise (Otkhta Eklesia),Dörtkilise,Black Sea,Artvin,heritage,gem,False,40.8141,41.4711,ERZ,Erzurum (ERZ),≈5h40,130,125,Apr–Jun and Sep–Oct; the orchard track is muddy after rain and snow closes it in winter,Free,https://en.wikipedia.org/wiki/Otkhta
yusufeli-coruh,Yusufeli and the Çoruh Valley,Yusufeli ve Çoruh Vadisi,Black Sea,Artvin,water,icon,False,40.81056,41.52694,ERZ,Erzurum (ERZ),≈5h40,130,125,Apr–Jun and Sep–Oct; the gorge bakes above 35 °C in July–August,Free,https://en.wikipedia.org/wiki/Yusufeli
borcka-karagol,Borçka Karagöl,Borçka Karagöl,Black Sea,Artvin,water,icon,False,41.36361,41.67917,KSY,Kars Harakani (KSY),≈6h00,195,190,"Late Oct for colour, Jun–Sep for the forest; snow closes the road Dec–Apr",≈₺80 (€1.70) per vehicle at the gate,https://en.wikipedia.org/wiki/Bor%C3%A7ka
ishan-church,İşhan Church,İşhan Kilisesi,Black Sea,Artvin,heritage,gem,False,40.78565,41.74698,ERZ,Erzurum (ERZ),≈5h40,135,130,Apr–Jun and Sep–Oct; the access road is dangerous in ice and snow,Free,https://en.wikipedia.org/wiki/Ishkhani
kafkasor-yaylasi,Kafkasör Plateau,Kafkasör Yaylası,Black Sea,Artvin,mountain,gem,False,41.18333,41.81806,KSY,Kars Harakani (KSY),≈6h00,170,165,"Late Jun for the festival, Jul–Sep for quiet; cold and often snowed in Dec–Mar",Free,https://en.wikipedia.org/wiki/Artvin
camili-macahel,Camili (Macahel) Biosphere Reserve,Camili (Macahel) Biyosfer Rezervi,Black Sea,Artvin,nature,gem,False,41.13333,41.85,KSY,Kars Harakani (KSY),≈6h00,160,155,Jun–Sep; the Çavuşlar pass is snow-blocked roughly Nov–May and the valley is then reachable only through Georgia,Free,https://en.wikipedia.org/wiki/Artvin_Province
ardanuc-cehennem-canyon,Ardanuç and the Cehennem Canyon,Ardanuç ve Cehennem Deresi Kanyonu,Black Sea,Artvin,water,gem,False,41.12861,42.05917,KSY,Kars Harakani (KSY),≈6h00,140,135,Apr–Jun and Sep–Oct; the canyon floor is baking in July–August,Free,https://en.wikipedia.org/wiki/Ardanu%C3%A7
karagol-sahara-national-park,Karagöl-Sahara National Park,Karagöl-Sahara Milli Parkı,Black Sea,Artvin,nature,gem,False,41.21667,42.45,KSY,Kars Harakani (KSY),≈6h00,120,115,Jun–Sep; the park roads are snowbound Nov–May,≈₺80 (€1.70) per vehicle at the park gate,https://en.wikipedia.org/wiki/Karag%C3%B6l-Sahara_National_Park
yesemek-quarry,Yesemek Quarry,Yesemek Açık Hava Müzesi,Southeastern Anatolia,Gaziantep,ruins,gem,False,36.89306,36.74444,GZT,Gaziantep (GZT),≈5h20,85,80,Apr–Jun and Sep–Oct,₺100 (≈€2.20),https://en.wikipedia.org/wiki/Yesemek_Quarry_and_Sculpture_Workshop
kilis-mutfagi,Kilis Old Town and Kitchen,Kilis,Southeastern Anatolia,Kilis,city,gem,False,36.71667,37.11667,GZT,Gaziantep (GZT),≈5h20,55,55,Oct–May — summer is fierce,Free,https://en.wikipedia.org/wiki/Kilis
oylum-hoyuk,Oylum Höyük,Oylum Höyük,Southeastern Anatolia,Kilis,ruins,gem,False,36.69778,37.18056,GZT,Gaziantep (GZT),≈5h20,50,50,Mar–May and Oct–Nov · dig season is summer,Free,"https://en.wikipedia.org/wiki/Oylum,_Kilis"
dulukbaba,Dülük and Keber Tepe,Dülük (Doliche),Southeastern Anatolia,Gaziantep,ruins,gem,False,37.1535,37.36206,GZT,Gaziantep (GZT),≈5h20,35,35,Apr–Jun and Sep–Nov,Free,https://en.wikipedia.org/wiki/Doliche_(Commagene)
antep-bakircilar-carsisi,Bakırcılar Bazaar,Bakırcılar Çarşısı,Southeastern Anatolia,Gaziantep,city,gem,False,37.06583,37.37806,GZT,Gaziantep (GZT),≈5h20,20,20,"Year-round — mornings, when the hammering starts",Free,https://en.wikipedia.org/wiki/Gaziantep
emine-gogus-mutfak-muzesi,Emine Göğüş Culinary Museum,Emine Göğüş Mutfak Müzesi,Southeastern Anatolia,Gaziantep,heritage,gem,False,37.06583,37.37806,GZT,Gaziantep (GZT),≈5h20,20,20,Year-round,₺60 (≈€1.30),https://en.wikipedia.org/wiki/Gaziantep
sof-dagi,Sof Mountain,Sof Dağı,Southeastern Anatolia,Gaziantep,mountain,gem,False,37.06583,37.37806,GZT,Gaziantep (GZT),≈5h20,20,20,"Dec–Feb for snow, Jun–Sep as a heat escape",Free · ski lift charged separately in season,https://en.wikipedia.org/wiki/Gaziantep
gaziantep-castle,Gaziantep Castle,Gaziantep Kalesi,Southeastern Anatolia,Gaziantep,heritage,icon,False,37.0664,37.3833,GZT,Gaziantep (GZT),≈5h20,20,20,"Year-round — spring and autumn are pleasant, summer is not","Free to circle · interior fee when open, check locally",https://en.wikipedia.org/wiki/Gaziantep_Castle
zeugma-mosaic-museum,Zeugma Mosaic Museum,Zeugma Mozaik Müzesi,Southeastern Anatolia,Gaziantep,heritage,icon,False,37.07558,37.38561,GZT,Gaziantep (GZT),≈5h20,20,20,"Year-round — indoors and air-conditioned, which matters here",₺400 (≈€9) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/Zeugma_Mosaic_Museum
rumkale,Rumkale,Rumkale,Southeastern Anatolia,Gaziantep,heritage,gem,False,37.27194,37.83806,GZT,Gaziantep (GZT),≈5h20,65,65,Apr–Jun and Sep–Oct,"Free · access by boat only, ₺300–600 (≈€6–13)",https://en.wikipedia.org/wiki/Rumkale
besni,Besni Old Town,Eski Besni,Southeastern Anatolia,Adıyaman,village,gem,False,37.69417,37.86139,ADF,Adıyaman (ADF),≈5h50,70,70,Mar–May and Sep–Nov,Free,https://en.wikipedia.org/wiki/Besni
zeugma-ancient-city,Zeugma Ancient City,Zeugma Antik Kenti,Southeastern Anatolia,Gaziantep,ruins,gem,False,37.05861,37.86583,GZT,Gaziantep (GZT),≈5h20,50,50,Mar–May and Oct–Nov,₺150 (≈€3.30) · Museum Pass Türkiye accepted,https://en.wikipedia.org/wiki/Zeugma_(Commagene)
halfeti,Halfeti,Halfeti,Southeastern Anatolia,Şanlıurfa,village,icon,False,37.2289,37.9457,GZT,Gaziantep (GZT),≈5h20,70,70,Apr–Jun and Sep–Oct; the roses flower in spring,Free · boat trips ₺300–600 (≈€6–13) per person depending on route,https://en.wikipedia.org/wiki/Halfeti
birecik-bald-ibis,Birecik and the Bald Ibis,Birecik Kelaynak Üretme İstasyonu,Southeastern Anatolia,Şanlıurfa,nature,gem,False,37.025,37.97694,GZT,Gaziantep (GZT),≈5h20,60,60,"Mar–Jul, when the birds are at the colony; they are penned over winter",Free or a nominal fee · check opening before travelling,https://en.wikipedia.org/wiki/Birecik
perre,Perre Ancient City,Perre Antik Kenti,Southeastern Anatolia,Adıyaman,ruins,gem,False,37.79167,38.30111,ADF,Adıyaman (ADF),≈5h50,20,20,Mar–Nov,₺100 (≈€2.20),https://en.wikipedia.org/wiki/Perrhe
ataturk-dam,Atatürk Dam,Atatürk Barajı,Southeastern Anatolia,Şanlıurfa,water,gem,False,37.48167,38.3175,ADF,Adıyaman (ADF),≈5h50,40,40,Apr–Jun and Sep–Oct,Free · photography restricted at the dam itself,https://en.wikipedia.org/wiki/Atat%C3%BCrk_Dam
karakus-tumulus,Karakuş Tumulus,Karakuş Tümülüsü,Southeastern Anatolia,Adıyaman,ruins,gem,False,37.8694,38.588,ADF,Adıyaman (ADF),≈5h50,25,25,Apr–Oct,Free,https://en.wikipedia.org/wiki/Karaku%C5%9F_Tumulus
cendere-bridge,Cendere Bridge,Cendere Köprüsü,Southeastern Anatolia,Adıyaman,heritage,gem,False,37.9328,38.6085,ADF,Adıyaman (ADF),≈5h50,35,35,Apr–Oct,Free,https://en.wikipedia.org/wiki/Severan_Bridge
arsameia,Arsameia on the Nymphaios,Arsameia,Southeastern Anatolia,Adıyaman,ruins,gem,False,37.94278,38.65694,ADF,Adıyaman (ADF),≈5h50,35,35,Apr–Oct,Included in the Nemrut ticket,https://en.wikipedia.org/wiki/Arsameia
nemrut-dagi,Mount Nemrut,Nemrut Dağı,Southeastern Anatolia,Adıyaman,ruins,icon,True,37.98056,38.74083,ADF,Adıyaman (ADF),≈5h50,50,50,Late May–mid Oct — the summit road is closed by snow the rest of the year,₺500 (≈€11) · Museum Pass Türkiye accepted,https://en.wikipedia.org/wiki/Mount_Nemrut
balikligol-urfa,Balıklıgöl,Balıklıgöl,Southeastern Anatolia,Şanlıurfa,heritage,icon,False,37.14767,38.78449,GNY,Şanlıurfa GAP (GNY),≈5h40,45,45,"Year-round — evenings from Apr to Oct, when the courtyards fill",Free · citadel climb ₺60 (≈€1.30),https://en.wikipedia.org/wiki/Bal%C4%B1kl%C4%B1g%C3%B6l
urfa-bazaar,Şanlıurfa Covered Bazaar,Urfa Kapalı Çarşı,Southeastern Anatolia,Şanlıurfa,city,gem,False,37.15833,38.79167,GNY,Şanlıurfa GAP (GNY),≈5h40,45,45,Year-round — mornings; closed Sunday in parts,Free,https://en.wikipedia.org/wiki/Urfa
gobekli-tepe,Göbekli Tepe,Göbekli Tepe,Southeastern Anatolia,Şanlıurfa,ruins,icon,True,37.22361,38.92167,GNY,Şanlıurfa GAP (GNY),≈5h40,30,30,Apr–May and Oct–Nov — the shelter traps heat and July is punishing,₺700 (≈€15) · covered by Museum Pass Türkiye,https://en.wikipedia.org/wiki/G%C3%B6bekli_Tepe
harran,Harran,Harran,Southeastern Anatolia,Şanlıurfa,village,icon,False,36.87083,39.025,GNY,Şanlıurfa GAP (GNY),≈5h40,85,80,Mar–May and Oct–Nov — the plain hits 45 °C in summer,₺100 (≈€2.20) for the house complex · ruins free,https://en.wikipedia.org/wiki/Harran
karahan-tepe,Karahan Tepe,Karahan Tepe,Southeastern Anatolia,Şanlıurfa,ruins,gem,False,37.0925,39.30361,GNY,Şanlıurfa GAP (GNY),≈5h40,70,70,Apr–May and Oct–Nov,₺350 (≈€8) · Museum Pass Türkiye accepted,https://en.wikipedia.org/wiki/Karahan_Tepe
sogmatar,Soğmatar,Soğmatar,Southeastern Anatolia,Şanlıurfa,ruins,gem,False,36.99684,39.33747,GNY,Şanlıurfa GAP (GNY),≈5h40,80,75,Mar–May and Oct–Nov,Free · a tip to whoever unlocks the cave is customary,https://en.wikipedia.org/wiki/So%C4%9Fmatar
han-el-barur,Han el-Ba'rur,Han el-Ba'rur Kervansarayı,Southeastern Anatolia,Şanlıurfa,heritage,gem,False,36.87151,39.37441,GNY,Şanlıurfa GAP (GNY),≈5h40,100,95,Mar–May and Oct–Nov,Free,https://en.wikipedia.org/wiki/Han_el-Ba%27rur
cermik-travertines,Çermik Travertines,Çermik Haydarhan Travertenleri,Southeastern Anatolia,Diyarbakır,water,gem,False,38.13722,39.45111,EZS,Elazığ (EZS),≈5h40,70,70,Oct–May — the thermal water is best when the air is cold,Thermal pool entry around ₺100 (≈€2.20),https://en.wikipedia.org/wiki/%C3%87ermik
egil,Eğil,Eğil,Southeastern Anatolia,Diyarbakır,water,gem,False,38.25722,40.08472,DIY,Diyarbakır (DIY),≈5h40,55,55,Apr–Jun and Sep–Oct,Free · boat trips around ₺250 (≈€5.50) per person,https://en.wikipedia.org/wiki/E%C4%9Fil
on-gozlu-kopru,Ten-Eyed Bridge,On Gözlü Köprü,Southeastern Anatolia,Diyarbakır,heritage,gem,False,37.88719,40.22882,DIY,Diyarbakır (DIY),≈5h40,5,5,Apr–Jun and Sep–Oct,Free,https://en.wikipedia.org/wiki/Dicle_Bridge
diyarbakir-ulu-cami,Diyarbakır Great Mosque,Diyarbakır Ulu Camii,Southeastern Anatolia,Diyarbakır,heritage,gem,False,37.91248,40.23621,DIY,Diyarbakır (DIY),≈5h40,5,5,Year-round,Free · closed to visitors during prayers,https://en.wikipedia.org/wiki/Great_Mosque_of_Diyarbak%C4%B1r
diyarbakir-walls,Diyarbakır City Walls,Diyarbakır Surları,Southeastern Anatolia,Diyarbakır,heritage,icon,True,37.91627,40.23714,DIY,Diyarbakır (DIY),≈5h40,5,5,Mar–May and Oct–Nov — the basalt radiates heat in summer,Free · some bastions have a small fee,https://en.wikipedia.org/wiki/Walls_of_Diyarbak%C4%B1r
zerzevan-kalesi,Zerzevan Castle,Zerzevan Kalesi,Southeastern Anatolia,Diyarbakır,ruins,gem,False,37.60806,40.49917,DIY,Diyarbakır (DIY),≈5h40,55,55,Apr–Jun and Sep–Oct,₺150 (≈€3.30),https://en.wikipedia.org/wiki/Zerzevan_Castle
kasimiye-medrese,Kasımiye Madrasa,Kasımiye Medresesi,Southeastern Anatolia,Mardin,heritage,gem,False,37.30761,40.71981,MQM,Mardin (MQM),≈5h50,15,15,Year-round — spring and autumn,₺60 (≈€1.30),https://en.wikipedia.org/wiki/Kas%C4%B1miye_Madrasa
mardin-old-town,Mardin Old Town,Mardin,Southeastern Anatolia,Mardin,city,icon,False,37.31306,40.735,MQM,Mardin (MQM),≈5h50,20,20,Apr–May and Sep–Nov — July and August are brutal,Free · individual madrasas and museums ₺60–150 (≈€1.30–3.30),https://en.wikipedia.org/wiki/Mardin
deyrulzafaran,Deyrulzafaran Monastery,Deyrulzafaran Manastırı,Southeastern Anatolia,Mardin,heritage,icon,False,37.29944,40.7925,MQM,Mardin (MQM),≈5h50,20,20,Mar–Nov — closed to visitors during some services,₺100 (≈€2.20),https://en.wikipedia.org/wiki/Mor_Hananyo_Monastery
savur,Savur,Savur,Southeastern Anatolia,Mardin,village,gem,False,37.5375,40.88917,MQM,Mardin (MQM),≈5h50,55,55,Apr–Jun and Sep–Oct,Free,https://en.wikipedia.org/wiki/Savur
dara-ancient-city,Dara Ancient City,Dara Antik Kenti,Southeastern Anatolia,Mardin,ruins,gem,False,37.17778,40.94111,MQM,Mardin (MQM),≈5h50,35,35,Mar–May and Oct–Nov,₺100 (≈€2.20),https://en.wikipedia.org/wiki/Dara_(Mesopotamia)
hasuni-caves,Hasuni Caves,Hasuni Mağaraları,Southeastern Anatolia,Batman,ruins,gem,False,37.887,41.132,BAL,Batman (BAL),≈5h50,5,5,Mar–May and Oct–Nov,Free,"https://en.wikipedia.org/wiki/Batman,_Turkey"
malabadi-bridge,Malabadi Bridge,Malabadi Köprüsü,Southeastern Anatolia,Batman,heritage,gem,False,38.15361,41.20383,BAL,Batman (BAL),≈5h50,35,35,Apr–Jun and Sep–Oct,Free,https://en.wikipedia.org/wiki/Malabadi_Bridge
nusaybin,Nusaybin and Mor Yakup,Nusaybin,Southeastern Anatolia,Mardin,ruins,gem,False,37.075,41.21528,MQM,Mardin (MQM),≈5h50,70,70,Mar–May and Oct–Nov,₺60 (≈€1.30),https://en.wikipedia.org/wiki/Nusaybin
midyat,Midyat,Midyat,Southeastern Anatolia,Mardin,village,gem,False,37.41667,41.36972,NKT,Şırnak Şerafettin Elçi (NKT),≈6h10,80,75,Apr–May and Sep–Nov,Free · guesthouse courtyards usually welcome visitors for tea,https://en.wikipedia.org/wiki/Midyat
hasankeyf,Hasankeyf,Hasankeyf,Southeastern Anatolia,Batman,ruins,icon,False,37.71472,41.41306,BAL,Batman (BAL),≈5h50,45,45,Apr–Jun and Sep–Oct,₺100 (≈€2.20) for the castle and cave city,https://en.wikipedia.org/wiki/Hasankeyf
